_time,_value_norm_6,_value_norm_35,_value_norm_40
2024-04-01 04:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 04:55:00+00:00,-0.1776020023357835,-0.05611441171145413,-0.27388861559671557
2024-04-01 05:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 05:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 06:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:35:00+00:00,-0.1776020023357835,-0.2502773322253992,-0.27388861559671557
2024-04-01 07:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 07:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:15:00+00:00,-0.1776020023357835,-0.05611441171145413,-0.27388861559671557
2024-04-01 08:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:30:00+00:00,-0.1776020023357835,-0.20173660209691294,-0.27388861559671557
2024-04-01 08:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:40:00+00:00,0.8425731658875287,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 08:55:00+00:00,0.5510945463951538,-0.05611441171145413,-0.27388861559671557
2024-04-01 09:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:05:00+00:00,0.14626313043352196,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:45:00+00:00,0.4215484932874316,-0.05611441171145413,-0.27388861559671557
2024-04-01 09:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 09:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:00:00+00:00,-0.1776020023357835,-0.03669811966005962,-0.27388861559671557
2024-04-01 10:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:15:00+00:00,-0.1776020023357835,0.04485030695579732,-0.27388861559671557
2024-04-01 10:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:25:00+00:00,-0.1776020023357835,-0.2696936242767937,-0.27388861559671557
2024-04-01 10:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:35:00+00:00,-0.01566943595113077,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 10:55:00+00:00,0.4215484932874316,-0.29881806235388547,-0.27388861559671557
2024-04-01 11:00:00+00:00,-0.1776020023357835,-0.29881806235388547,1.9918271627960005
2024-04-01 11:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 11:10:00+00:00,-0.1776020023357835,-0.007573681582967852,-0.27388861559671557
2024-04-01 11:15:00+00:00,0.4701282632028274,-0.29881806235388547,-0.27388861559671557
2024-04-01 11:20:00+00:00,0.4701282632028274,0.04096704854551842,-0.27388861559671557
2024-04-01 11:25:00+00:00,0.3081956968181747,0.5652069339331702,-0.27388861559671557
2024-04-01 11:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 11:35:00+00:00,-0.1776020023357835,0.7205372703443262,1.0046224307820313
2024-04-01 11:40:00+00:00,-0.1776020023357835,0.048733565366076224,-0.27388861559671557
2024-04-01 11:45:00+00:00,-0.1776020023357835,0.18658923893097726,-0.27388861559671557
2024-04-01 11:50:00+00:00,-0.1776020023357835,1.1583746561032724,-0.27388861559671557
2024-04-01 11:55:00+00:00,-0.1776020023357835,-0.29881806235388547,1.053173483176161
2024-04-01 12:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 12:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 12:10:00+00:00,-0.1776020023357835,4.794075342726894,-0.27388861559671557
2024-04-01 12:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 12:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 12:25:00+00:00,-0.1776020023357835,2.1155978542370217,-0.27388861559671557
2024-04-01 12:30:00+00:00,-0.1776020023357835,0.17688109290527998,-0.27388861559671557
2024-04-01 12:35:00+00:00,-0.1776020023357835,0.6817046862415372,-0.27388861559671557
2024-04-01 12:40:00+00:00,-0.1776020023357835,-0.20173660209691294,2.2831334771607783
2024-04-01 12:45:00+00:00,-0.1776020023357835,1.1379875494493081,-0.27388861559671557
2024-04-01 12:50:00+00:00,0.6320608295874801,-0.29881806235388547,-0.27388861559671557
2024-04-01 12:55:00+00:00,0.22722941362584834,-0.29881806235388547,-0.27388861559671557
2024-04-01 13:00:00+00:00,-0.1776020023357835,0.49142502413787104,2.670070652301872
2024-04-01 13:05:00+00:00,0.6320608295874801,1.160316285308412,-0.27388861559671557
2024-04-01 13:10:00+00:00,-0.1776020023357835,1.6107742609007645,-0.27388861559671557
2024-04-01 13:15:00+00:00,-0.1776020023357835,0.4700671028813371,-0.27388861559671557
2024-04-01 13:20:00+00:00,0.4701282632028274,-0.29881806235388547,-0.27388861559671557
2024-04-01 13:25:00+00:00,-0.1776020023357835,0.15649398625131575,-0.27388861559671557
2024-04-01 13:30:00+00:00,-0.1776020023357835,0.67199654021584,-0.27388861559671557
2024-04-01 13:35:00+00:00,6.137768086665673,0.38075215944492236,0.16012836792656446
2024-04-01 13:40:00+00:00,1.3445641216799522,-0.29881806235388547,-0.27388861559671557
2024-04-01 13:45:00+00:00,0.4215484932874316,-0.29881806235388547,-0.27388861559671557
2024-04-01 13:50:00+00:00,-0.1776020023357835,-0.2696936242767937,-0.27388861559671557
2024-04-01 13:55:00+00:00,-0.1776020023357835,-0.007573681582967852,0.20132320026097747
2024-04-01 14:00:00+00:00,0.3081956968181747,1.489422435579549,-0.27388861559671557
2024-04-01 14:05:00+00:00,0.22722941362584834,0.8758676067554824,-0.27388861559671557
2024-04-01 14:10:00+00:00,1.3121776084030217,-0.29881806235388547,-0.27388861559671557
2024-04-01 14:15:00+00:00,-0.1776020023357835,3.755303717977288,-0.27388861559671557
2024-04-01 14:20:00+00:00,-0.01566943595113077,2.359272319482023,-0.27388861559671557
2024-04-01 14:25:00+00:00,-0.1776020023357835,-0.21144474812261022,-0.27388861559671557
2024-04-01 14:30:00+00:00,-0.1776020023357835,0.09921592469970195,-0.27388861559671557
2024-04-01 14:35:00+00:00,-0.1776020023357835,1.1408999932570174,-0.27388861559671557
2024-04-01 14:40:00+00:00,0.38916198001050106,-0.29881806235388547,-0.27388861559671557
2024-04-01 14:45:00+00:00,0.14626313043352196,-0.1046551418399404,1.3488935295767688
2024-04-01 14:50:00+00:00,-0.1776020023357835,0.9244083368839686,-0.27388861559671557
2024-04-01 14:55:00+00:00,2.636786001429481,-0.007573681582967852,3.3439004097719134
2024-04-01 15:00:00+00:00,5.856005421156377,0.29337884521364704,-0.27388861559671557
2024-04-01 15:05:00+00:00,-0.1776020023357835,3.554345095245355,-0.27388861559671557
2024-04-01 15:10:00+00:00,0.7939933959721329,-0.15319587196842668,1.8991387900435712
2024-04-01 15:15:00+00:00,-0.1776020023357835,2.012691506364631,-0.27388861559671557
2024-04-01 15:20:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 15:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 15:30:00+00:00,-0.1776020023357835,-0.29881806235388547,1.5092591268785909
2024-04-01 15:35:00+00:00,-0.1776020023357835,-0.2696936242767937,-0.27388861559671557
2024-04-01 15:40:00+00:00,-0.1776020023357835,0.41958474354771136,-0.27388861559671557
2024-04-01 15:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 15:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 15:55:00+00:00,0.4701282632028274,1.0302271285640687,-0.27388861559671557
2024-04-01 16:00:00+00:00,-0.1776020023357835,-0.29881806235388547,1.2944575011348658
2024-04-01 16:05:00+00:00,-0.1776020023357835,0.29337884521364704,1.1208507077255538
2024-04-01 16:10:00+00:00,-0.1776020023357835,4.77562986527807,-0.27388861559671557
2024-04-01 16:15:00+00:00,-0.1776020023357835,-0.2696936242767937,-0.27388861559671557
2024-04-01 16:20:00+00:00,-0.1776020023357835,5.054253656215581,-0.27388861559671557
2024-04-01 16:25:00+00:00,-0.1776020023357835,0.215713677008069,-0.27388861559671557
2024-04-01 16:30:00+00:00,-0.1776020023357835,-0.29881806235388547,6.739531589337101
2024-04-01 16:35:00+00:00,-0.12902223242038768,1.489422435579549,-0.27388861559671557
2024-04-01 16:40:00+00:00,-0.1776020023357835,2.1476347361218227,1.6431423319654332
2024-04-01 16:45:00+00:00,-0.048055949228061313,0.16717294687958273,-0.27388861559671557
2024-04-01 16:50:00+00:00,-0.1776020023357835,1.0768262294874156,0.8957503738982255
2024-04-01 16:55:00+00:00,-0.1776020023357835,4.246535906877569,0.3175514772044999
2024-04-01 17:00:00+00:00,0.4701282632028274,-0.007573681582967852,-0.27388861559671557
2024-04-01 17:05:00+00:00,-0.1776020023357835,-0.20173660209691294,-0.27388861559671557
2024-04-01 17:10:00+00:00,-0.1776020023357835,2.7184737224328215,0.16012836792656446
2024-04-01 17:15:00+00:00,0.4377417499258969,-0.08523884978854589,2.0286082630945836
2024-04-01 17:20:00+00:00,-0.1776020023357835,-0.29881806235388547,0.3175514772044999
2024-04-01 17:25:00+00:00,-0.1776020023357835,1.2991427734758827,-0.170901534760683
2024-04-01 17:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 17:35:00+00:00,-0.1776020023357835,0.4923958387404408,2.137480319978389
2024-04-01 17:40:00+00:00,-0.1776020023357835,2.7116780202148334,-0.27388861559671557
2024-04-01 17:45:00+00:00,-0.1776020023357835,12.666410954964798,-0.27388861559671557
2024-04-01 17:50:00+00:00,0.3081956968181747,1.7622213389016417,1.6048899876549068
2024-04-01 17:55:00+00:00,-0.1776020023357835,1.789404147773594,-0.27388861559671557
2024-04-01 18:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 18:05:00+00:00,0.3567754667335705,-0.29881806235388547,-0.27388861559671557
2024-04-01 18:10:00+00:00,-0.1776020023357835,0.7486908938188483,3.0790764876221157
2024-04-01 18:15:00+00:00,-0.1776020023357835,1.9651215908387143,0.16012836792656446
2024-04-01 18:20:00+00:00,-0.1776020023357835,-0.06582255773715139,-0.27388861559671557
2024-04-01 18:25:00+00:00,-0.1776020023357835,-0.2696936242767937,1.715233288550656
2024-04-01 18:30:00+00:00,8.080958883281506,-0.29881806235388547,4.517953131302685
2024-04-01 18:35:00+00:00,-0.1776020023357835,-0.29881806235388547,0.3175514772044999
2024-04-01 18:40:00+00:00,-0.1776020023357835,0.5652069339331702,-0.27388861559671557
2024-04-01 18:45:00+00:00,0.3081956968181747,0.41958474354771136,-0.0031797173991443013
2024-04-01 18:50:00+00:00,-0.09663571914345713,0.594331372010262,-0.27388861559671557
2024-04-01 18:55:00+00:00,-0.1776020023357835,-0.1046551418399404,0.4985144906735286
2024-04-01 19:00:00+00:00,-0.1776020023357835,0.67199654021584,0.17336956403405435
2024-04-01 19:05:00+00:00,-0.1776020023357835,-0.2502773322253992,-0.27388861559671557
2024-04-01 19:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 19:15:00+00:00,5.295718741465479,-0.29881806235388547,-0.27388861559671557
2024-04-01 19:20:00+00:00,0.22722941362584834,6.127974606657697,-0.27388861559671557
2024-04-01 19:25:00+00:00,-0.1776020023357835,2.1544304383398107,-0.27388861559671557
2024-04-01 19:30:00+00:00,0.3081956968181747,-0.29881806235388547,-0.27388861559671557
2024-04-01 19:35:00+00:00,0.3081956968181747,-0.29881806235388547,-0.27388861559671557
2024-04-01 19:40:00+00:00,0.14626313043352196,0.0895077786740047,3.0011005549891197
2024-04-01 19:45:00+00:00,-0.1776020023357835,-0.20173660209691294,-0.27388861559671557
2024-04-01 19:50:00+00:00,-0.1776020023357835,5.26880368338349,1.0870120954508573
2024-04-01 19:55:00+00:00,-0.1776020023357835,3.5844403479250166,-0.27388861559671557
2024-04-01 20:00:00+00:00,-0.1776020023357835,-0.29881806235388547,1.6534410400490365
2024-04-01 20:05:00+00:00,-0.1776020023357835,5.596939019052058,-0.27388861559671557
2024-04-01 20:10:00+00:00,-0.1776020023357835,5.161043262498251,-0.27388861559671557
2024-04-01 20:15:00+00:00,-0.1776020023357835,-0.20173660209691294,-0.27388861559671557
2024-04-01 20:20:00+00:00,0.7939933959721329,0.47200873208647653,-0.27388861559671557
2024-04-01 20:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 20:30:00+00:00,-0.1776020023357835,0.19823901416181394,-0.27388861559671557
2024-04-01 20:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 20:40:00+00:00,-0.1776020023357835,6.003710337528772,-0.27388861559671557
2024-04-01 20:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 20:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 20:55:00+00:00,-0.1776020023357835,-0.05611441171145413,-0.27388861559671557
2024-04-01 21:00:00+00:00,-0.1776020023357835,0.5215202768175325,-0.27388861559671557
2024-04-01 21:05:00+00:00,-0.1776020023357835,-0.2696936242767937,-0.27388861559671557
2024-04-01 21:10:00+00:00,-0.1776020023357835,1.181674206564946,-0.27388861559671557
2024-04-01 21:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 21:20:00+00:00,-0.1776020023357835,0.7292746017674538,-0.27388861559671557
2024-04-01 21:25:00+00:00,-0.1776020023357835,0.661317579587573,-0.27388861559671557
2024-04-01 21:30:00+00:00,-0.1776020023357835,0.49627909715071966,-0.27388861559671557
2024-04-01 21:35:00+00:00,-0.1776020023357835,2.0398743152365832,0.16012836792656446
2024-04-01 21:40:00+00:00,-0.1776020023357835,-0.1046551418399404,-0.27388861559671557
2024-04-01 21:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 21:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 21:55:00+00:00,-0.1776020023357835,-0.007573681582967852,0.3293214293000465
2024-04-01 22:00:00+00:00,-0.1776020023357835,0.18658923893097726,0.5220543948646217
2024-04-01 22:05:00+00:00,-0.1776020023357835,0.32347409789330855,-0.27388861559671557
2024-04-01 22:10:00+00:00,-0.1776020023357835,1.3321504699632534,0.3175514772044999
2024-04-01 22:15:00+00:00,0.14626313043352196,-0.29881806235388547,-0.27388861559671557
2024-04-01 22:20:00+00:00,0.4701282632028274,0.2496921880980094,-0.27388861559671557
2024-04-01 22:25:00+00:00,-0.1776020023357835,0.9244083368839686,5.918577430672727
2024-04-01 22:30:00+00:00,-0.1776020023357835,-0.03669811966005962,0.47791707450632204
2024-04-01 22:35:00+00:00,0.4701282632028274,0.7807277757036493,-0.27388861559671557
2024-04-01 22:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 22:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 22:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 22:55:00+00:00,-0.1776020023357835,0.3292989855087269,-0.27388861559671557
2024-04-01 23:00:00+00:00,0.4701282632028274,0.0895077786740047,-0.27388861559671557
2024-04-01 23:05:00+00:00,-0.1776020023357835,2.953410856254695,1.007564918805918
2024-04-01 23:10:00+00:00,-0.1776020023357835,0.5360824958560784,-0.27388861559671557
2024-04-01 23:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 23:20:00+00:00,-0.1776020023357835,0.5652069339331702,0.46173339037494554
2024-04-01 23:25:00+00:00,-0.1776020023357835,0.021550756494123913,-0.27388861559671557
2024-04-01 23:30:00+00:00,-0.1776020023357835,2.870891615036268,-0.27388861559671557
2024-04-01 23:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-01 23:40:00+00:00,-0.1776020023357835,0.9457662581405025,-0.27388861559671557
2024-04-01 23:45:00+00:00,-0.1776020023357835,1.567087603785127,-0.27388861559671557
2024-04-01 23:50:00+00:00,-0.1776020023357835,-0.2696936242767937,0.436722242171909
2024-04-01 23:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:00:00+00:00,-0.01566943595113077,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:10:00+00:00,0.6320608295874801,0.29337884521364704,-0.27388861559671557
2024-04-02 00:15:00+00:00,-0.1776020023357835,6.402715139184929,3.7882161013787967
2024-04-02 00:20:00+00:00,-0.1776020023357835,0.17688109290527998,0.4602621463630022
2024-04-02 00:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:30:00+00:00,-0.1776020023357835,-0.29881806235388547,1.9476898424377007
2024-04-02 00:35:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:45:00+00:00,-0.1776020023357835,1.6428111427855654,0.6309264517484275
2024-04-02 00:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 00:55:00+00:00,-0.1776020023357835,0.27299173855968284,-0.27388861559671557
2024-04-02 01:00:00+00:00,-0.1776020023357835,0.9778031400253036,-0.27388861559671557
2024-04-02 01:05:00+00:00,-0.1776020023357835,0.45841732765050036,1.4636505625083478
2024-04-02 01:10:00+00:00,-0.1776020023357835,-0.20173660209691294,0.5146981748049051
2024-04-02 01:15:00+00:00,-0.1776020023357835,0.2836706991879498,-0.27388861559671557
2024-04-02 01:20:00+00:00,-0.1776020023357835,-0.20173660209691294,-0.27388861559671557
2024-04-02 01:25:00+00:00,-0.1776020023357835,-0.29881806235388547,0.6265127197125976
2024-04-02 01:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 01:35:00+00:00,-0.1776020023357835,-0.29881806235388547,0.20573693229680742
2024-04-02 01:40:00+00:00,1.9777204562439443,-0.29881806235388547,0.33814889337170645
2024-04-02 01:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 01:50:00+00:00,-0.1776020023357835,-0.007573681582967852,1.591648791547417
2024-04-02 01:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:00:00+00:00,-0.1776020023357835,1.0991549653465191,-0.27388861559671557
2024-04-02 02:05:00+00:00,-0.1776020023357835,0.04096704854551842,-0.27388861559671557
2024-04-02 02:10:00+00:00,-0.1776020023357835,1.6428111427855654,-0.27388861559671557
2024-04-02 02:15:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:20:00+00:00,0.2596159269027789,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:25:00+00:00,-0.1776020023357835,1.852507096940626,-0.27388861559671557
2024-04-02 02:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:35:00+00:00,-0.1776020023357835,0.07009148662261018,-0.27388861559671557
2024-04-02 02:40:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:50:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 02:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:00:00+00:00,-0.1776020023357835,-0.24056918619970197,-0.27388861559671557
2024-04-02 03:05:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:10:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:15:00+00:00,-0.1776020023357835,0.4059933391117352,-0.27388861559671557
2024-04-02 03:20:00+00:00,-0.1776020023357835,-0.29881806235388547,0.8001195131219097
2024-04-02 03:25:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:30:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:35:00+00:00,0.4701282632028274,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:40:00+00:00,-0.1776020023357835,-0.29881806235388547,2.1933875924322357
2024-04-02 03:45:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:50:00+00:00,0.4701282632028274,-0.29881806235388547,-0.27388861559671557
2024-04-02 03:55:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
2024-04-02 04:00:00+00:00,-0.1776020023357835,-0.29881806235388547,-0.27388861559671557
