_value_norm_6,_value_norm_35,_value_norm_40
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0561144117114541,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2502773322253992,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0561144117114541,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2017366020969129,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.8425731658875287,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.5510945463951538,-0.0561144117114541,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.1462631304335219,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.4215484932874316,-0.0561144117114541,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0366981196600596,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.0448503069557973,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2696936242767937,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.0156694359511307,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.4215484932874316,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,1.9918271627960005
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0075736815829678,-0.2738886155967155
0.4701282632028274,-0.2988180623538854,-0.2738886155967155
0.4701282632028274,0.0409670485455184,-0.2738886155967155
0.3081956968181747,0.5652069339331702,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.7205372703443262,1.0046224307820313
-0.1776020023357835,0.0487335653660762,-0.2738886155967155
-0.1776020023357835,0.1865892389309772,-0.2738886155967155
-0.1776020023357835,1.1583746561032724,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,1.053173483176161
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,4.794075342726894,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,2.1155978542370217,-0.2738886155967155
-0.1776020023357835,0.1768810929052799,-0.2738886155967155
-0.1776020023357835,0.6817046862415372,-0.2738886155967155
-0.1776020023357835,-0.2017366020969129,2.2831334771607783
-0.1776020023357835,1.137987549449308,-0.2738886155967155
0.6320608295874801,-0.2988180623538854,-0.2738886155967155
0.2272294136258483,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.491425024137871,2.670070652301872
0.6320608295874801,1.160316285308412,-0.2738886155967155
-0.1776020023357835,1.6107742609007645,-0.2738886155967155
-0.1776020023357835,0.4700671028813371,-0.2738886155967155
0.4701282632028274,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.1564939862513157,-0.2738886155967155
-0.1776020023357835,0.67199654021584,-0.2738886155967155
6.137768086665673,0.3807521594449223,0.1601283679265644
1.3445641216799522,-0.2988180623538854,-0.2738886155967155
0.4215484932874316,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2696936242767937,-0.2738886155967155
-0.1776020023357835,-0.0075736815829678,0.2013232002609774
0.3081956968181747,1.489422435579549,-0.2738886155967155
0.2272294136258483,0.8758676067554824,-0.2738886155967155
1.3121776084030217,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,3.755303717977288,-0.2738886155967155
-0.0156694359511307,2.359272319482023,-0.2738886155967155
-0.1776020023357835,-0.2114447481226102,-0.2738886155967155
-0.1776020023357835,0.0992159246997019,-0.2738886155967155
-0.1776020023357835,1.1408999932570174,-0.2738886155967155
0.389161980010501,-0.2988180623538854,-0.2738886155967155
0.1462631304335219,-0.1046551418399404,1.3488935295767688
-0.1776020023357835,0.9244083368839686,-0.2738886155967155
2.636786001429481,-0.0075736815829678,3.3439004097719134
5.856005421156377,0.293378845213647,-0.2738886155967155
-0.1776020023357835,3.554345095245355,-0.2738886155967155
0.7939933959721329,-0.1531958719684266,1.8991387900435712
-0.1776020023357835,2.012691506364631,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,1.5092591268785909
-0.1776020023357835,-0.2696936242767937,-0.2738886155967155
-0.1776020023357835,0.4195847435477113,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.4701282632028274,1.0302271285640687,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,1.2944575011348658
-0.1776020023357835,0.293378845213647,1.1208507077255538
-0.1776020023357835,4.77562986527807,-0.2738886155967155
-0.1776020023357835,-0.2696936242767937,-0.2738886155967155
-0.1776020023357835,5.054253656215581,-0.2738886155967155
-0.1776020023357835,0.215713677008069,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,6.739531589337101
-0.1290222324203876,1.489422435579549,-0.2738886155967155
-0.1776020023357835,2.1476347361218227,1.6431423319654332
-0.0480559492280613,0.1671729468795827,-0.2738886155967155
-0.1776020023357835,1.0768262294874156,0.8957503738982255
-0.1776020023357835,4.246535906877569,0.3175514772044999
0.4701282632028274,-0.0075736815829678,-0.2738886155967155
-0.1776020023357835,-0.2017366020969129,-0.2738886155967155
-0.1776020023357835,2.718473722432821,0.1601283679265644
0.4377417499258969,-0.0852388497885458,2.028608263094584
-0.1776020023357835,-0.2988180623538854,0.3175514772044999
-0.1776020023357835,1.2991427734758827,-0.170901534760683
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.4923958387404408,2.137480319978389
-0.1776020023357835,2.7116780202148334,-0.2738886155967155
-0.1776020023357835,12.666410954964798,-0.2738886155967155
0.3081956968181747,1.7622213389016417,1.6048899876549068
-0.1776020023357835,1.789404147773594,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
0.3567754667335705,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.7486908938188483,3.079076487622116
-0.1776020023357835,1.9651215908387143,0.1601283679265644
-0.1776020023357835,-0.0658225577371513,-0.2738886155967155
-0.1776020023357835,-0.2696936242767937,1.715233288550656
8.080958883281506,-0.2988180623538854,4.517953131302685
-0.1776020023357835,-0.2988180623538854,0.3175514772044999
-0.1776020023357835,0.5652069339331702,-0.2738886155967155
0.3081956968181747,0.4195847435477113,-0.0031797173991443
-0.0966357191434571,0.594331372010262,-0.2738886155967155
-0.1776020023357835,-0.1046551418399404,0.4985144906735286
-0.1776020023357835,0.67199654021584,0.1733695640340543
-0.1776020023357835,-0.2502773322253992,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
5.295718741465479,-0.2988180623538854,-0.2738886155967155
0.2272294136258483,6.127974606657697,-0.2738886155967155
-0.1776020023357835,2.1544304383398107,-0.2738886155967155
0.3081956968181747,-0.2988180623538854,-0.2738886155967155
0.3081956968181747,-0.2988180623538854,-0.2738886155967155
0.1462631304335219,0.0895077786740047,3.00110055498912
-0.1776020023357835,-0.2017366020969129,-0.2738886155967155
-0.1776020023357835,5.26880368338349,1.0870120954508573
-0.1776020023357835,3.5844403479250166,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,1.6534410400490365
-0.1776020023357835,5.596939019052058,-0.2738886155967155
-0.1776020023357835,5.161043262498251,-0.2738886155967155
-0.1776020023357835,-0.2017366020969129,-0.2738886155967155
0.7939933959721329,0.4720087320864765,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.1982390141618139,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,6.003710337528772,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0561144117114541,-0.2738886155967155
-0.1776020023357835,0.5215202768175325,-0.2738886155967155
-0.1776020023357835,-0.2696936242767937,-0.2738886155967155
-0.1776020023357835,1.181674206564946,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,0.7292746017674538,-0.2738886155967155
-0.1776020023357835,0.661317579587573,-0.2738886155967155
-0.1776020023357835,0.4962790971507196,-0.2738886155967155
-0.1776020023357835,2.0398743152365832,0.1601283679265644
-0.1776020023357835,-0.1046551418399404,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.2988180623538854,-0.2738886155967155
-0.1776020023357835,-0.0075736815829678,0.3293214293000465
-0.1776020023357835,0.1865892389309772,0.5220543948646217
-0.1776020023357835,0.3234740978933085,-0.2738886155967155
-0.1776020023357835,1.3321504699632534,0.3175514772044999
0.1462631304335219,-0.2988180623538854,-0.2738886155967155
0.4701282632028274,0.2496921880980094,-0.2738886155967155
-0.1776020023357835,0.9244083368839686,5.918577430672727
-0.1776020023357835,-0.0366981196600596,0.477917074506322
0.4701282632028274,0.7807277757036493,-0.2738886155967155
